-0.025000, 0.025000, -0.140000, -0.000745, -0.002793, 0.015336,1.28704e-06,2.26535e-317
-0.025000, 0.025000, -0.135000, -0.000581, -0.003204, 0.019006,1.28835e-06,2.26535e-317
-0.025000, 0.025000, -0.130000, -0.000578, -0.003379, 0.022796,1.28842e-06,2.26535e-317
-0.025000, 0.025000, -0.125000, 0.010364, -0.017080, 0.107571,1.28696e-06,2.26535e-317
-0.025000, 0.025000, -0.120000, -0.001186, -0.003102, 0.031241,1.27847e-06,2.26535e-317
-0.025000, 0.030000, -0.140000, -0.000316, -0.002510, 0.015551,1.27966e-06,2.26535e-317
-0.025000, 0.030000, -0.135000, -0.000053, -0.002743, 0.018894,1.27959e-06,2.26535e-317
-0.025000, 0.030000, -0.130000, 0.000436, -0.003332, 0.024995,1.278e-06,2.26535e-317
-0.025000, 0.030000, -0.125000, -0.000049, -0.002687, 0.026456,1.27455e-06,2.26535e-317
-0.025000, 0.030000, -0.120000, -0.000519, -0.002115, 0.029090,1.27008e-06,2.26535e-317
-0.025000, 0.035000, -0.140000, 0.000096, -0.002081, 0.015293,1.26991e-06,2.26535e-317
-0.025000, 0.035000, -0.135000, 0.000517, -0.002255, 0.018783,1.26823e-06,2.26535e-317
-0.025000, 0.035000, -0.130000, 0.000572, -0.002129, 0.021732,1.26474e-06,2.26535e-317
-0.025000, 0.035000, -0.125000, 0.017543, -0.011096, 0.106389,1.25903e-06,2.26535e-317
-0.025000, 0.035000, -0.120000, 0.014095, -0.007448, 0.105555,1.25982e-06,2.26535e-317
-0.025000, 0.040000, -0.140000, 0.000555, -0.001651, 0.015146,1.25815e-06,2.26535e-317
-0.025000, 0.040000, -0.135000, 0.000785, -0.001623, 0.017650,1.25473e-06,2.26535e-317
-0.025000, 0.040000, -0.130000, 0.024462, -0.011656, 0.106059,1.24918e-06,2.26535e-317
-0.025000, 0.040000, -0.125000, 0.001331, -0.001191, 0.024884,1.24105e-06,2.26535e-317
-0.025000, 0.040000, -0.120000, 0.001204, -0.000480, 0.027837,1.24804e-06,2.26535e-317
-0.025000, 0.045000, -0.140000, 0.000546, -0.001057, 0.013754,1.24478e-06,2.26535e-317
-0.025000, 0.045000, -0.135000, 0.001761, -0.001366, 0.018880,1.23952e-06,2.26535e-317
-0.025000, 0.045000, -0.130000, 0.001647, -0.000884, 0.020401,1.23185e-06,2.26535e-317
-0.025000, 0.045000, -0.125000, 0.002043, -0.000455, 0.024235,1.22125e-06,2.26535e-317
-0.025000, 0.045000, -0.120000, 0.002055, 0.000233, 0.027470,1.23504e-06,2.26535e-317
-0.025000, 0.050000, -0.140000, 0.001388, -0.000809, 0.014659,1.23018e-06,2.26535e-317
-0.025000, 0.050000, -0.135000, 0.001424, -0.000547, 0.016091,1.22308e-06,2.26535e-317
-0.025000, 0.050000, -0.130000, 0.001841, -0.000223, 0.018855,1.21329e-06,2.26535e-317
-0.025000, 0.050000, -0.125000, 0.002578, 0.000182, 0.023296,1.20029e-06,2.26535e-317
-0.025000, 0.050000, -0.120000, 0.002449, 0.001003, 0.025366,1.22116e-06,2.26535e-317
-0.025000, 0.055000, -0.140000, 0.001488, -0.000341, 0.013735,1.21471e-06,2.26535e-317
-0.025000, 0.055000, -0.135000, 0.001689, -0.000064, 0.015347,1.20582e-06,2.26535e-317
-0.025000, 0.055000, -0.130000, 0.001933, 0.000333, 0.017331,1.19402e-06,2.26535e-317
-0.025000, 0.055000, -0.125000, 0.002419, 0.000895, 0.020313,1.17874e-06,2.26535e-317
-0.025000, 0.055000, -0.120000, 0.002447, 0.001643, 0.022417,1.2067e-06,2.26535e-317
-0.025000, 0.060000, -0.140000, -0.015270, -0.004956, -0.072862,1.19874e-06,2.26535e-317
-0.025000, 0.060000, -0.135000, 0.002104, 0.000351, 0.015045,1.18817e-06,2.26535e-317
-0.025000, 0.060000, -0.130000, 0.002157, 0.000812, 0.016347,1.17449e-06,2.26535e-317
-0.025000, 0.060000, -0.125000, 0.039159, 0.004964, 0.111718,1.15714e-06,2.26535e-317
-0.025000, 0.060000, -0.120000, 0.014724, 0.015887, 0.112063,1.19194e-06,2.26535e-317
-0.025000, 0.065000, -0.140000, 0.004548, 0.002313, 0.029249,1.18259e-06,2.26535e-317
-0.025000, 0.065000, -0.135000, 0.040975, 0.014702, 0.171097,1.17048e-06,2.26535e-317
-0.025000, 0.065000, -0.130000, 0.023209, 0.012929, 0.113232,1.15513e-06,2.26535e-317
-0.025000, 0.065000, -0.125000, 0.019421, 0.016138, 0.111679,1.13596e-06,2.26535e-317
-0.025000, 0.065000, -0.120000, 0.013626, 0.017031, 0.097517,1.17715e-06,2.26535e-317
-0.025000, 0.070000, -0.140000, -0.004441, 0.000024, -0.008621,1.16653e-06,2.26535e-317
-0.025000, 0.070000, -0.135000, 0.049512, 0.003075, 0.101454,1.15307e-06,2.26535e-317
-0.025000, 0.070000, -0.130000, 0.045675, 0.006541, 0.100097,1.13627e-06,2.26535e-317
-0.025000, 0.070000, -0.125000, 0.042943, 0.010172, 0.100920,1.11558e-06,2.26535e-317
-0.025000, 0.070000, -0.120000, 0.039609, 0.013749, 0.100485,1.16254e-06,2.26535e-317
-0.025000, 0.075000, -0.140000, 0.001301, 0.000967, 0.010179,1.15083e-06,2.26535e-317
-0.025000, 0.075000, -0.135000, 0.001630, 0.001229, 0.011414,1.13621e-06,2.26535e-317
-0.025000, 0.075000, -0.130000, 0.050232, 0.009742, 0.101205,1.11821e-06,2.26535e-317
-0.025000, 0.075000, -0.125000, 0.046939, 0.013345, 0.100893,1.0963e-06,2.26535e-317
-0.025000, 0.075000, -0.120000, 0.043598, 0.016930, 0.100505,1.14832e-06,2.26535e-317
-0.025000, 0.080000, -0.140000, 0.021047, 0.025861, 0.137377,1.13568e-06,2.26535e-317
-0.025000, 0.080000, -0.135000, 0.001456, 0.001497, 0.010397,1.12011e-06,2.26535e-317
-0.025000, 0.080000, -0.130000, 0.001693, 0.001916, 0.011403,1.10118e-06,2.26535e-317
-0.025000, 0.080000, -0.125000, 0.051109, 0.016489, 0.101194,1.07835e-06,2.26535e-317
-0.025000, 0.080000, -0.120000, 0.047623, 0.020053, 0.100609,1.13463e-06,2.26535e-317
-0.025000, 0.085000, -0.140000, 0.016352, 0.022198, 0.106436,1.12125e-06,2.26535e-317
-0.025000, 0.085000, -0.135000, 0.018547, 0.027205, 0.122779,1.10496e-06,2.26535e-317
-0.025000, 0.085000, -0.130000, 0.001563, 0.002066, 0.010527,1.08534e-06,2.26535e-317
-0.025000, 0.085000, -0.125000, 0.001743, 0.002533, 0.011420,1.06191e-06,2.26535e-317
-0.025000, 0.085000, -0.120000, 0.052822, 0.023706, 0.102787,1.12161e-06,2.26535e-317
-0.025000, 0.090000, -0.140000, 0.019874, 0.026880, 0.117887,1.10767e-06,2.26535e-317
-0.025000, 0.090000, -0.135000, 0.019017, 0.028231, 0.117758,1.09086e-06,2.26535e-317
-0.025000, 0.090000, -0.130000, 0.018177, 0.030047, 0.119044,1.07081e-06,2.26535e-317
-0.025000, 0.090000, -0.125000, 0.020987, 0.036642, 0.147401,1.04706e-06,2.26535e-317
-0.025000, 0.090000, -0.120000, 0.014319, 0.025560, 0.092715,1.10935e-06,2.26535e-317
-0.025000, 0.095000, -0.140000, 0.017083, 0.023660, 0.098524,1.09502e-06,2.26535e-317
-0.025000, 0.095000, -0.135000, 0.014775, 0.023599, 0.093689,1.07791e-06,2.26535e-317
-0.025000, 0.095000, -0.130000, 0.013337, 0.022187, 0.083348,1.05765e-06,2.26535e-317
-0.025000, 0.095000, -0.125000, 0.013167, 0.023408, 0.084209,1.03385e-06,2.26535e-317
-0.025000, 0.095000, -0.120000, 0.008247, 0.015307, 0.053238,1.09791e-06,2.26535e-317
-0.025000, 0.100000, -0.140000, 0.021087, 0.027118, 0.106875,1.08337e-06,2.26535e-317
-0.025000, 0.100000, -0.135000, 0.018818, 0.026263, 0.098947,1.06614e-06,2.26535e-317
-0.025000, 0.100000, -0.130000, 0.018443, 0.028977, 0.103962,1.0459e-06,2.26535e-317
-0.025000, 0.100000, -0.125000, 0.008177, 0.014431, 0.050079,1.02228e-06,2.26535e-317
-0.025000, 0.100000, -0.120000, 0.003946, 0.005688, 0.019801,1.08734e-06,2.26535e-317
-0.025000, 0.105000, -0.140000, 0.018957, 0.023413, 0.088031,1.07274e-06,2.26535e-317
-0.025000, 0.105000, -0.135000, 0.016271, 0.022973, 0.082884,1.05557e-06,2.26535e-317
-0.025000, 0.105000, -0.130000, 0.009876, 0.015525, 0.053845,1.03553e-06,2.26535e-317
-0.025000, 0.105000, -0.125000, 0.004143, 0.005206, 0.018338,1.0123e-06,2.26535e-317
-0.025000, 0.105000, -0.120000, -0.001841, 0.000195, 0.008519,1.07765e-06,2.26535e-317
-0.025000, 0.110000, -0.140000, 0.020523, 0.023953, 0.086457,1.06314e-06,2.26535e-317
